original_id 	 sent1 	 sent2 	 keyword_before 	 relation 1to2 	 pattern 	 original_label 	 original_genre 	 consistent 	 formula 	 start_ends 	 new_label 
3085	we play football every saturday.	we play *basketball* every saturday in spring	football	alt	[('football+', 'Alt |', '*'), ('INS', ['in-', 'spring-'])]	entailment	crowd:downward_monotone	True	['ent_r', 'ent_r']->['alt', 'ent_f']	[([2], [2]), ([1], [1, 5, 6])]	neutral
3092	not a few houses were destroyed in the *disaster*	not a few houses and buildings were destroyed in the typhoon.	typhoon	ent_r	[('INS', ['and-', 'buildings-']), ('Hyper > ', 'typhoon-', '*')]	entailment	crowd:downward_monotone:conjunction	True	['ent_r', 'ent_r*']->['ent_f', 'ent_f']	[([3], [3, 4, 5]), ([8], [10])]	entailment
3092	not a few houses were destroyed in the typhoon.	not a few houses and buildings were destroyed in the *disaster*	typhoon	ent_f	[('INS', ['and-', 'buildings-']), ('typhoon-', ' < Hyper', '*')]	entailment	crowd:downward_monotone:conjunction	True	['ent_r', 'ent_f*']->['ent_f', 'ent_r']	[([3], [3, 4, 5]), ([8], [10])]	neutral
3092	not a few houses were destroyed in the *snow*	not a few houses and buildings were destroyed in the typhoon.	typhoon	alt	[('INS', ['and-', 'buildings-']), ('Alt | ', 'typhoon-', '*')]	entailment	crowd:downward_monotone:conjunction	True	['ent_r', 'alt*']->['ent_f', 'ind']	[([3], [3, 4, 5]), ([8], [10])]	neutral
3092	not a few houses were destroyed in the typhoon.	not a few houses and buildings were destroyed in the *snow*	typhoon	alt	[('INS', ['and-', 'buildings-']), ('typhoon-', 'Alt |', '*')]	entailment	crowd:downward_monotone:conjunction	True	['ent_r', 'ent_r']->['ent_f', 'ind']	[([3], [3, 4, 5]), ([8], [10])]	neutral
3097	i do n't want to go to *home work* !	i don't want to go to work this morning!	work	ent_f	[('Hypo < ', 'work-', '*'), ('INS', ['this-', 'morning-'])]	entailment	crowd:downward_monotone	True	['ent_f*', 'ent_r']->['ent_r', 'ent_f']	[([7, 8], [7]), ([6], [8, 9, 5])]	neutral
3097	i don't want to go to work!	i do n't want to go to *home work* this morning !	work	ent_r	[('work-', ' > Hypo', '*'), ('INS', ['this-', 'morning-'])]	entailment	crowd:downward_monotone	True	['ent_r*', 'ent_r']->['ent_f', 'ent_f']	[([7], [7, 8]), ([5], [9, 10, 6])]	entailment
3098	i do n't want to go to *home work* this morning !	i don't want to go to work!	work	ent_f	[('Hypo < ', 'work-', '*'), (['this-', 'morning-'], 'INS')]	neutral	crowd:downward_monotone	True	['ent_f*', 'ent_f']->['ent_r', 'ent_r']	[([7, 8], [7]), ([9, 10, 6], [5])]	neutral
3098	i don't want to go to work this morning!	i do n't want to go to *home work* !	work	ent_r	[('work-', ' > Hypo', '*'), (['this-', 'morning-'], 'INS')]	neutral	crowd:downward_monotone	True	['ent_r*', 'ent_f']->['ent_f', 'ent_r']	[([7], [7, 8]), ([8, 9, 5], [6])]	neutral
3114	they 've been looking for the *vehicle* for eight days , without success	they've been looking for the plane for eight days, without great success.	plane	ent_r	[('Hyper > ', 'plane+', '*'), ('INS', ['great+'])]	entailment	crowd:upward_monotone:reverse	False	['ent_r*', 'ent_r']->['ent_r', 'ent_r']	[([6], [6]), ([12], [12, 13])]	neutral
3114	they've been looking for the plane for eight days, without success.	they 've been looking for the *vehicle* for eight days , without great success	plane	ent_f	[('plane+', ' < Hyper', '*'), ('INS', ['great+'])]	entailment	crowd:upward_monotone:reverse	False	['ent_f*', 'ent_r']->['ent_f', 'ent_r']	[([6], [6]), ([12], [12, 13])]	neutral
3115	they 've been looking for the *vehicle* for eight days , without great success	they've been looking for the plane for eight days, without success.	plane	ent_r	[('Hyper > ', 'plane+', '*'), (['great+'], 'INS')]	neutral	crowd:upward_monotone:reverse	False	['ent_r*', 'ent_f']->['ent_r', 'ent_f']	[([6], [6]), ([12, 13], [12])]	neutral
3115	they've been looking for the plane for eight days, without great success.	they 've been looking for the *vehicle* for eight days , without success	plane	ent_f	[('plane+', ' < Hyper', '*'), (['great+'], 'INS')]	neutral	crowd:upward_monotone:reverse	False	['ent_f*', 'ent_f']->['ent_f', 'ent_f']	[([6], [6]), ([12, 13], [12])]	entailment
3116	they 've been looking for the *vehicle* for eight days , without success	they've been looking for the plane for eight days, without splendid success.	plane	ent_r	[('Hyper > ', 'plane+', '*'), ('INS', ['splendid+'])]	entailment	crowd:upward_monotone:reverse	False	['ent_r*', 'ent_r']->['ent_r', 'ent_r']	[([6], [6]), ([12], [12, 13])]	neutral
3116	they've been looking for the plane for eight days, without success.	they 've been looking for the *vehicle* for eight days , without splendid success	plane	ent_f	[('plane+', ' < Hyper', '*'), ('INS', ['splendid+'])]	entailment	crowd:upward_monotone:reverse	False	['ent_f*', 'ent_r']->['ent_f', 'ent_r']	[([6], [6]), ([12], [12, 13])]	neutral
3117	they 've been looking for the *vehicle* for eight days , without splendid success	they've been looking for the plane for eight days, without success.	plane	ent_r	[('Hyper > ', 'plane+', '*'), (['splendid+'], 'INS')]	neutral	crowd:upward_monotone:reverse	False	['ent_r*', 'ent_f']->['ent_r', 'ent_f']	[([6], [6]), ([12, 13], [12])]	neutral
3117	they've been looking for the plane for eight days, without splendid success.	they 've been looking for the *vehicle* for eight days , without success	plane	ent_f	[('plane+', ' < Hyper', '*'), (['splendid+'], 'INS')]	neutral	crowd:upward_monotone:reverse	False	['ent_f*', 'ent_f']->['ent_f', 'ent_f']	[([6], [6]), ([12, 13], [12])]	entailment
3118	they 've been looking for the *vehicle* for eight days , without success	they've been looking for the plane for eight days, without success and benefit.	plane	ent_r	[('Hyper > ', 'plane+', '*'), ('INS', ['and+', 'benefit+'])]	entailment	crowd:upward_monotone:reverse:conjunction	False	['ent_r*', 'ent_r']->['ent_r', 'ent_r']	[([6], [6]), ([3], [3, 13, 14])]	neutral
3118	they've been looking for the plane for eight days, without success.	they 've been looking for the *vehicle* for eight days , without success and benefit	plane	ent_f	[('plane+', ' < Hyper', '*'), ('INS', ['and+', 'benefit+'])]	entailment	crowd:upward_monotone:reverse:conjunction	False	['ent_f*', 'ent_r']->['ent_f', 'ent_r']	[([6], [6]), ([3], [3, 13, 14])]	neutral
3119	*animals* do n't like dogs	cats don't like ferocious dogs.	cats	ent_r	[('Hyper > ', 'cats+', '*'), ('INS', ['ferocious-'])]	entailment	crowd:downward_monotone	True	['ent_r*', 'ent_r']->['ent_r', 'ent_f']	[([0], [0]), ([4], [4, 5])]	neutral
3119	cats don't like dogs.	*animals* do n't like ferocious dogs	cats	ent_f	[('cats+', ' < Hyper', '*'), ('INS', ['ferocious-'])]	entailment	crowd:downward_monotone	True	['ent_f*', 'ent_r']->['ent_f', 'ent_f']	[([0], [0]), ([4], [4, 5])]	entailment
3119	*dogs* do n't like dogs	cats don't like ferocious dogs.	cats	alt	[('Alt | ', 'cats+', '*'), ('INS', ['ferocious-'])]	entailment	crowd:downward_monotone	True	['alt*', 'ent_r']->['alt', 'ent_f']	[([0], [0]), ([4], [4, 5])]	neutral
3119	cats don't like dogs.	*dogs* do n't like ferocious dogs	cats	alt	[('cats+', 'Alt |', '*'), ('INS', ['ferocious-'])]	entailment	crowd:downward_monotone	True	['ent_r', 'ent_r']->['alt', 'ent_f']	[([0], [0]), ([4], [4, 5])]	neutral
3120	*animals* do n't like ferocious dogs	cats don't like dogs.	cats	ent_r	[('Hyper > ', 'cats+', '*'), (['ferocious-'], 'INS')]	neutral	crowd:downward_monotone	True	['ent_r*', 'ent_f']->['ent_r', 'ent_r']	[([0], [0]), ([4, 5], [4])]	neutral
3120	cats don't like ferocious dogs.	*animals* do n't like dogs	cats	ent_f	[('cats+', ' < Hyper', '*'), (['ferocious-'], 'INS')]	neutral	crowd:downward_monotone	True	['ent_f*', 'ent_f']->['ent_f', 'ent_r']	[([0], [0]), ([4, 5], [4])]	neutral
3120	*dogs* do n't like ferocious dogs	cats don't like dogs.	cats	alt	[('Alt | ', 'cats+', '*'), (['ferocious-'], 'INS')]	neutral	crowd:downward_monotone	True	['alt*', 'ent_f']->['alt', 'ent_r']	[([0], [0]), ([4, 5], [4])]	contradiction
3120	cats don't like ferocious dogs.	*dogs* do n't like dogs	cats	alt	[('cats+', 'Alt |', '*'), (['ferocious-'], 'INS')]	neutral	crowd:downward_monotone	True	['ent_f', 'ent_f']->['alt', 'ent_r']	[([0], [0]), ([4, 5], [4])]	contradiction
3121	*animals* do n't like dogs	cats don't like dogs that bark a lot.	cats	ent_r	[('Hyper > ', 'cats+', '*'), ('INS', ['that-', 'bark-', 'a-', 'lot-'])]	entailment	crowd:downward_monotone	True	['ent_r*', 'ent_r']->['ent_r', 'ent_f']	[([0], [0]), ([4], [4, 5, 6, 7, 8])]	neutral
3121	cats don't like dogs.	*animals* do n't like dogs that bark a lot	cats	ent_f	[('cats+', ' < Hyper', '*'), ('INS', ['that-', 'bark-', 'a-', 'lot-'])]	entailment	crowd:downward_monotone	True	['ent_f*', 'ent_r']->['ent_f', 'ent_f']	[([0], [0]), ([4], [4, 5, 6, 7, 8])]	entailment
3121	*dogs* do n't like dogs	cats don't like dogs that bark a lot.	cats	alt	[('Alt | ', 'cats+', '*'), ('INS', ['that-', 'bark-', 'a-', 'lot-'])]	entailment	crowd:downward_monotone	True	['alt*', 'ent_r']->['alt', 'ent_f']	[([0], [0]), ([4], [4, 5, 6, 7, 8])]	neutral
3121	cats don't like dogs.	*dogs* do n't like dogs that bark a lot	cats	alt	[('cats+', 'Alt |', '*'), ('INS', ['that-', 'bark-', 'a-', 'lot-'])]	entailment	crowd:downward_monotone	True	['ent_r', 'ent_r']->['alt', 'ent_f']	[([0], [0]), ([4], [4, 5, 6, 7, 8])]	neutral
3122	*animals* do n't like dogs that bark a lot	cats don't like dogs.	cats	ent_r	[('Hyper > ', 'cats+', '*'), (['that-', 'bark-', 'a-', 'lot-'], 'INS')]	neutral	crowd:downward_monotone	True	['ent_r*', 'ent_f']->['ent_r', 'ent_r']	[([0], [0]), ([4, 5, 6, 7, 8], [4])]	neutral
3122	cats don't like dogs that bark a lot.	*animals* do n't like dogs	cats	ent_f	[('cats+', ' < Hyper', '*'), (['that-', 'bark-', 'a-', 'lot-'], 'INS')]	neutral	crowd:downward_monotone	True	['ent_f*', 'ent_f']->['ent_f', 'ent_r']	[([0], [0]), ([4, 5, 6, 7, 8], [4])]	neutral
3122	*dogs* do n't like dogs that bark a lot	cats don't like dogs.	cats	alt	[('Alt | ', 'cats+', '*'), (['that-', 'bark-', 'a-', 'lot-'], 'INS')]	neutral	crowd:downward_monotone	True	['alt*', 'ent_f']->['alt', 'ent_r']	[([0], [0]), ([4, 5, 6, 7, 8], [4])]	contradiction
3122	cats don't like dogs that bark a lot.	*dogs* do n't like dogs	cats	alt	[('cats+', 'Alt |', '*'), (['that-', 'bark-', 'a-', 'lot-'], 'INS')]	neutral	crowd:downward_monotone	True	['ent_f', 'ent_f']->['alt', 'ent_r']	[([0], [0]), ([4, 5, 6, 7, 8], [4])]	contradiction
3127	*animals* do n't like dogs	cats don't like stray dogs.	cats	ent_r	[('Hyper > ', 'cats+', '*'), ('INS', ['stray-'])]	entailment	crowd:downward_monotone	True	['ent_r*', 'ent_r']->['ent_r', 'ent_f']	[([0], [0]), ([4], [4, 5])]	neutral
3127	cats don't like dogs.	*animals* do n't like stray dogs	cats	ent_f	[('cats+', ' < Hyper', '*'), ('INS', ['stray-'])]	entailment	crowd:downward_monotone	True	['ent_f*', 'ent_r']->['ent_f', 'ent_f']	[([0], [0]), ([4], [4, 5])]	entailment
3127	*dogs* do n't like dogs	cats don't like stray dogs.	cats	alt	[('Alt | ', 'cats+', '*'), ('INS', ['stray-'])]	entailment	crowd:downward_monotone	True	['alt*', 'ent_r']->['alt', 'ent_f']	[([0], [0]), ([4], [4, 5])]	neutral
3127	cats don't like dogs.	*dogs* do n't like stray dogs	cats	alt	[('cats+', 'Alt |', '*'), ('INS', ['stray-'])]	entailment	crowd:downward_monotone	True	['ent_r', 'ent_r']->['alt', 'ent_f']	[([0], [0]), ([4], [4, 5])]	neutral
3128	*animals* do n't like stray dogs	cats don't like dogs.	cats	ent_r	[('Hyper > ', 'cats+', '*'), (['stray-'], 'INS')]	neutral	crowd:downward_monotone	True	['ent_r*', 'ent_f']->['ent_r', 'ent_r']	[([0], [0]), ([4, 5], [4])]	neutral
3128	cats don't like stray dogs.	*animals* do n't like dogs	cats	ent_f	[('cats+', ' < Hyper', '*'), (['stray-'], 'INS')]	neutral	crowd:downward_monotone	True	['ent_f*', 'ent_f']->['ent_f', 'ent_r']	[([0], [0]), ([4, 5], [4])]	neutral
3128	*dogs* do n't like stray dogs	cats don't like dogs.	cats	alt	[('Alt | ', 'cats+', '*'), (['stray-'], 'INS')]	neutral	crowd:downward_monotone	True	['alt*', 'ent_f']->['alt', 'ent_r']	[([0], [0]), ([4, 5], [4])]	contradiction
3128	cats don't like stray dogs.	*dogs* do n't like dogs	cats	alt	[('cats+', 'Alt |', '*'), (['stray-'], 'INS')]	neutral	crowd:downward_monotone	True	['ent_f', 'ent_f']->['alt', 'ent_r']	[([0], [0]), ([4, 5], [4])]	contradiction
3173	i have n't made much *movement*	i haven't made much progress today.	progress	ent_r	[('Hyper > ', 'progress-', '*'), ('INS', ['today-'])]	entailment	crowd:downward_monotone	True	['ent_r*', 'ent_r']->['ent_f', 'ent_f']	[([5], [5]), ([3], [3, 6])]	entailment
3173	i haven't made much progress.	i have n't made much *movement* today	progress	ent_f	[('progress-', ' < Hyper', '*'), ('INS', ['today-'])]	entailment	crowd:downward_monotone	True	['ent_f*', 'ent_r']->['ent_r', 'ent_f']	[([5], [5]), ([3], [3, 6])]	neutral
3174	i have n't made much *movement* today	i haven't made much progress.	progress	ent_r	[('Hyper > ', 'progress-', '*'), (['today-'], 'INS')]	neutral	crowd:downward_monotone	True	['ent_r*', 'ent_f']->['ent_f', 'ent_r']	[([5], [5]), ([3, 6], [3])]	neutral
3174	i haven't made much progress today.	i have n't made much *movement*	progress	ent_f	[('progress-', ' < Hyper', '*'), (['today-'], 'INS')]	neutral	crowd:downward_monotone	True	['ent_f*', 'ent_f']->['ent_r', 'ent_r']	[([5], [5]), ([3, 6], [3])]	neutral
3195	tom and mary talked all *time*	tom and mary talked all afternoon until night.	afternoon	ent_r	[('Hyper > ', 'afternoon-', '*'), ('INS', ['until+', 'night+'])]	entailment	crowd:downward_monotone	True	['ent_r*', 'ent_r']->['ent_f', 'ent_f']	[([5], [5]), ([3], [3, 6, 7])]	entailment
3195	tom and mary talked all afternoon.	tom and mary talked all *time* until night	afternoon	ent_f	[('afternoon-', ' < Hyper', '*'), ('INS', ['until+', 'night+'])]	entailment	crowd:downward_monotone	True	['ent_f*', 'ent_r']->['ent_r', 'ent_f']	[([5], [5]), ([3], [3, 6, 7])]	neutral
3195	tom and mary talked all *thursday afternoon*	tom and mary talked all afternoon until night.	afternoon	ent_f	[('Hypo < ', 'afternoon-', '*'), ('INS', ['until+', 'night+'])]	entailment	crowd:downward_monotone	True	['ent_f*', 'ent_r']->['ent_r', 'ent_f']	[([5, 6], [5]), ([4], [3, 6, 7])]	neutral
3195	tom and mary talked all afternoon.	tom and mary talked all *thursday afternoon* until night	afternoon	ent_r	[('afternoon-', ' > Hypo', '*'), ('INS', ['until+', 'night+'])]	entailment	crowd:downward_monotone	True	['ent_r*', 'ent_r']->['ent_f', 'ent_f']	[([5], [5, 6]), ([3], [4, 7, 8])]	entailment
3196	tom and mary talked all *time* until night	tom and mary talked all afternoon.	afternoon	ent_r	[('Hyper > ', 'afternoon-', '*'), (['until+', 'night+'], 'INS')]	neutral	crowd:downward_monotone	True	['ent_r*', 'ent_f']->['ent_f', 'ent_r']	[([5], [5]), ([3, 6, 7], [3])]	neutral
3196	tom and mary talked all afternoon until night.	tom and mary talked all *time*	afternoon	ent_f	[('afternoon-', ' < Hyper', '*'), (['until+', 'night+'], 'INS')]	neutral	crowd:downward_monotone	True	['ent_f*', 'ent_f']->['ent_r', 'ent_r']	[([5], [5]), ([3, 6, 7], [3])]	neutral
3196	tom and mary talked all *thursday afternoon* until night	tom and mary talked all afternoon.	afternoon	ent_f	[('Hypo < ', 'afternoon-', '*'), (['until+', 'night+'], 'INS')]	neutral	crowd:downward_monotone	True	['ent_f*', 'ent_f']->['ent_r', 'ent_r']	[([5, 6], [5]), ([4, 7, 8], [3])]	neutral
3196	tom and mary talked all afternoon until night.	tom and mary talked all *thursday afternoon*	afternoon	ent_r	[('afternoon-', ' > Hypo', '*'), (['until+', 'night+'], 'INS')]	neutral	crowd:downward_monotone	True	['ent_r*', 'ent_f']->['ent_f', 'ent_r']	[([5], [5, 6]), ([3, 6, 7], [4])]	neutral
3210	my *family member* does n't like watching tv	my mother doesn't like watching tv during the day.	mother	ent_r	[('Hyper > ', 'mother+', '*'), ('INS', ['during-', 'the-', 'day-'])]	entailment	crowd:downward_monotone	True	['ent_r*', 'ent_r']->['ent_r', 'ent_f']	[([1, 2], [1]), ([6], [8, 9, 5, 7])]	neutral
3210	my mother doesn't like watching tv.	my *family member* does n't like watching tv during the day	mother	ent_f	[('mother+', ' < Hyper', '*'), ('INS', ['during-', 'the-', 'day-'])]	entailment	crowd:downward_monotone	True	['ent_f*', 'ent_r']->['ent_f', 'ent_f']	[([1], [1, 2]), ([5], [9, 10, 6, 8])]	entailment
3210	my *grandmother* does n't like watching tv	my mother doesn't like watching tv during the day.	mother	alt	[('Alt | ', 'mother+', '*'), ('INS', ['during-', 'the-', 'day-'])]	entailment	crowd:downward_monotone	True	['alt*', 'ent_r']->['alt', 'ent_f']	[([1], [1]), ([5], [8, 9, 5, 7])]	neutral
3210	my mother doesn't like watching tv.	my *grandmother* does n't like watching tv during the day	mother	alt	[('mother+', 'Alt |', '*'), ('INS', ['during-', 'the-', 'day-'])]	entailment	crowd:downward_monotone	True	['ent_r', 'ent_r']->['alt', 'ent_f']	[([1], [1]), ([5], [8, 9, 5, 7])]	neutral
3210	my *father* does n't like watching tv	my mother doesn't like watching tv during the day.	mother	alt	[('Alt | ', 'mother+', '*'), ('INS', ['during-', 'the-', 'day-'])]	entailment	crowd:downward_monotone	True	['alt*', 'ent_r']->['alt', 'ent_f']	[([1], [1]), ([5], [8, 9, 5, 7])]	neutral
3210	my mother doesn't like watching tv.	my *father* does n't like watching tv during the day	mother	alt	[('mother+', 'Alt |', '*'), ('INS', ['during-', 'the-', 'day-'])]	entailment	crowd:downward_monotone	True	['ent_r', 'ent_r']->['alt', 'ent_f']	[([1], [1]), ([5], [8, 9, 5, 7])]	neutral
